	Address	Latitude	Longitude
8176	KR 38-CL 8 S	4.6037994	-74.1125444
8177	CL 76A-KR 105B	4.7104799	-74.1184749
8178	KR 3-CL 19A S	4.6821622	-74.1498421
8179	CL 81A-KR 10 SE	4.6649245	-74.0533465
8180	DG 40A-AK 8	4.68506955	-74.05768637
8181	KR 78-CL 175	4.7675518	-74.0671511
8182	CL 46-KR 13D S	4.633221	-74.0672787
8183	KR 96I-CL 22G	4.675019	-74.1380409
8184	KR 116-CL 17A	4.697988	-74.04707
8185	AV AVENIDA CARACAS-CL 10B	4.59908473	-74.08292476
8186	CL 16F-KR 100	4.67210125	-74.15017395
8187	KR 4-CL 47 E	4.602711	-74.151091
8188	KR 86-CL 64I	4.70441765	-74.13622615
8189	AV AVENIDA CARACAS-CL 1B	4.5919595	-74.0891224
8190	CL 36B-KR 4A S	4.561979	-74.0997209
8191	CL 23G-KR 86	4.6702257	-74.1243472
8192	KR 116-CL 82	4.6703297	-74.06336385
8193	CL 153-KR 96	4.7476867	-74.0796256
8194	AV AVENIDA PASEO DE LOS LIBERTADORES-CL 96	4.6817435	-74.05823421
8195	KR 71-CL 3	4.6529541	-74.08356476
8196	KR 151D-CL 142C	4.7512068	-74.1230484
8197	CL 36B-KR 0 SE	4.6246197	-74.06908595
8198	KR 60-CL 45 S	4.64532565	-74.0867986
8199	CL 56I-KR 89 S	4.641083	-74.0598707
8200	KR 104-CL 156	4.7555038	-74.08647775
8201	KR 83-CL 38B S	4.5973528	-74.1275521
8202	CL 70-KR 69K	4.68093185	-74.09215855
8203	KR 22-CL 172	4.755067	-74.0540169
8204	TR 22-CL 3A S	4.587015	-74.0880074
8205	KR 82C-CL 73B	4.7167346	-74.12755855
8206	TR 96-AC 69A	4.690135	-74.0772172
8207	AV AVENIDA JOSE CELESTINO MUTIS-KR 86	4.6516906	-74.0753086
8208	KR 9D-CL 22 ES	4.608834	-74.0720619
8209	CL 89A-KR 80I S	4.7068745	-74.0922301
8210	KR 25-CL 7 S	4.593395	-74.099958
8211	AV AVENIDA BOYACA-AC 18	4.6945159	-74.0896783
8212	AV AVENIDA BOYACA-CL 6F	4.6647222	-74.1132868
8213	CL 61A-KR 88A S	4.6490759	-74.06636805
8214	KR 5-CL 83 ES	4.71382395	-74.10760115
8215	AV AVENIDA PRIMERO DE MAYO-AK 68I	4.60916256	-74.12914705
8216	KR 78D-CL 74A S	4.6061726	-74.2064886
8217	CL 4B-KR 0 E	4.589168	-74.071476
8218	CL 6A-KR 92D	4.6512557	-74.1619123
8219	KR 3A-DG 183A	4.7608204	-74.023433
8220	KR 68-CL 3A	4.619761	-74.1287959
8221	KR 96G-CL 23F	4.6649592	-74.12038395
8222	AK 30-CL 1A	4.6604436	-74.0767153
8223	TR 81C-CL 59F S	4.6648057	-74.0530577
8224	CL 46-KR 57	4.6467676	-74.0872729
8225	AV AVENIDA CIUDAD DE VILLAVICENCIO-KR 54 S	4.62806407	-74.17065811
8226	CL 7-TR 64	4.65123835	-74.1563201
8227	TR 54-CL 98	4.6913432	-74.0764425
8228	CL 59-KR 82 S	4.64686265	-74.06883745
8229	KR 11F-CL 86	4.7160551	-74.10741835
8230	AV AVENIDA PASEO DE LOS LIBERTADORES-CL 92	4.68231366	-74.05811752
8231	KR 12A-CL 6	4.59126615	-74.07237075
8232	CL 142-KR 111BBIS	4.72352717	-74.04073293
8233	CL 42A-KR 81C S	4.59971915	-74.2010376
8234	DG 38-AK 81 S	4.68513321	-74.05767342
8235	KR 58-CL 131B	4.733106	-74.0933669
8236	CL 95-KR 14Q S	4.68311915	-74.05662945
8237	KR 63L-CL 39 S	4.627268	-74.07858725
8238	KR 77L-CL 65G	4.710981	-74.13804955
8239	AV AVENIDA PRIMERA DE MAYO-AK 29B	4.6088445	-74.1284803
8240	CL 43BIS-KR 11 SE	4.615682	-74.164647
8241	DG 64-KR 41 S	4.5710833	-74.1523795
8242	KR 89D-CL 59C S	4.64676395	-74.068267
8243	TR 73-CL 72G S	4.70929683	-74.12164131
8244	AV AVENIDA CARACAS-DG 51 S	4.5605451	-74.12390625
8245	KR 80-CL 79A S	4.6618374	-74.05186261
8246	CL 24BIS-KR 68	4.64999751	-74.10575031
8247	CL 69BIS-TR 43 S	4.613344	-74.1340319
8248	CL 77-KR 124	4.72161316	-74.13523643
8249	CL 70-KR 87I S	4.694494	-74.10948155
8250	CL 46-KR 15 SE	4.6497191	-74.0914749
8251	CL 158-KR 102B	4.7576189	-74.0865413
8252	KR 74-CL 8A	4.6379208	-74.140381
8253	CL 50A-KR 80H S	4.6377685	-74.06550065
8254	KR 14-CL 101BIS S	4.5850113	-74.1014442
8255	CL 39A-KR 34F S	4.62910065	-74.07779525
8256	KR 72-CL 39A S	4.62910065	-74.07779525
8257	KR 98A-CL 22J	4.6777	-74.1386625
8258	KR 81A-CL 57A S	4.64665325	-74.0800998
8259	CL 27-KR 14H S	4.6134882	-74.069008
8260	CL 3-KR 1A E	4.587779	-74.0734882
8261	TR 2C-CL 64H ES	4.68566505	-74.1096686
8262	KR 82-CL 61 S	4.5913497	-74.1734601
8263	CL 79ABIS-KR 55B	4.63415035	-74.14959405
8264	CL 94A-KR 63	4.68423755	-74.06875295
8265	CL 4A-KR 2	4.59002305	-74.0746802
8266	CL 53-KR 18C S	4.5850776	-74.1018462
8267	CL 57-TR 87C S	4.64670786	-74.08187092
8268	KR 86F-CL 34FBIS S	4.732151	-74.0261429
8269	CL 189-KR 5	4.7657837	-74.02800805
8270	DG 48M-KR 5R S	4.5467417	-74.1126828
8271	CL 80-KR 116D	4.6925916	-74.03015305
8272	CL 186C-KR 17B	4.762753	-74.0388619
8273	KR 76-CL 140	4.7193141	-74.03634065
8274	CL 12-KR 62	4.60705046	-74.08701857
8275	CL 3-KR 10	4.58234579	-74.06727508
8276	CL 155C-KR 96	4.7311033	-74.023671
8277	KR 74-CL 160	4.73568185	-74.0270622
8278	KR 81-CL 41 S	4.6000946	-74.2026942
8279	CL 25-KR 89D S	4.61550215	-74.1357556
8280	CL 71D-KR 14A S	4.6936538	-74.1070274
8281	KR 24B-CL 31A S	4.5846831	-74.114159
8282	CL 47B-KR 29 S	4.6012244	-74.1499918
8283	AK 15-CL 91	4.7240419	-74.04116375
8284	KR 88C-CL 54D S	4.63914638	-74.06055856
8285	KR 1-CL 90C S	4.7147841	-74.1000082
8286	CL 68F-KR 70C S	4.7115652	-74.132221
8287	CL 34B-KR 91C S	4.64521	-74.167979
8288	KR 35A-CL 62	4.64746781	-74.0608768
8289	AK 9A-CL 182	4.75879793	-74.02774716
8290	CL 72ABIS-KR 1 E	4.62338795	-74.20074089
8291	KR 82B-CL 53 S	4.54267	-74.118416
8292	CL 48Q-KR 3	4.633564	-74.05785
8293	AV AVENIDA PRIMERA DE MAYO-CL 39A	4.60876155	-74.1285232
8294	KR 5L-CL 49HBIS S	4.75053315	-74.02560525
8295	CL 70F-KR 107C	4.7053109	-74.1259629
8296	CL 12-KR 80F	4.60193046	-74.07912329
8297	AV AVENIDA CIRCUNVALAR-AC 84A	4.663902	-74.047307
8298	KR 19B-CL 56A S	4.614817	-74.1254209
8299	CL 68G-KR 43 S	4.6540862	-74.1013894
8300	CL 5C-KR 53BBIS	4.62887395	-74.13067445
8301	CL 42A-KR 86G S	4.59971915	-74.2010376
8302	CL 86-KR 15	4.672525	-74.0575809
8303	CL 59C-KR 88I S	4.5806201	-74.18004365
8304	CL 61A-KR 19C S	4.5913145	-74.1729167
8305	KR 30B-CL 1B	4.5997589	-74.1056298
8306	TR 18P-CL 69K S	4.6798809	-74.092862
8307	AV AVENIDA DE LAS AMERICAS-KR 72B E	4.6254435	-74.087561
8308	KR 61-CL 136	4.737045	-74.0926939
8309	KR 43C-CL 61 S	4.5913178	-74.1731277
8310	TR 78C-AC 6C	4.5900715	-74.0743837
8311	KR 90A-CL 137	4.724378	-74.05775635
8312	CL 46-KR 13G S	4.64656025	-74.0867441
8313	CL 28-KR 15 S	4.614862	-74.1255359
8314	KR 111C-DG 86A	4.72416	-74.11418
8315	KR 20-CL 56A S	4.671726	-74.1025189
8316	CL 41-KR 12G S	4.6270337	-74.05746523
8317	KR 3-CL 10B E	4.5955496	-74.0731824
8318	CL 134A-KR 51	4.71725745	-74.0429445
8319	CL 1C-KR 19D	4.59362285	-74.0924163
8320	DG 68D-KR 71 S	4.617563	-74.1273739
8321	KR 87I-CL 37A	4.62572708	-74.0702323
8322	KR 20-CL 120	4.7060441	-74.07101605
8323	CL 71-KR 29C	4.6866494	-74.0973933
8324	KR 45A-CL 101B	4.6883686	-74.0581544
8325	KR 8-CL 181	4.7580188	-74.04001545
8326	KR 10-CL 51F ES	4.6373364	-74.0647373
8327	DG 68A-KR 18BISA S	4.6196347	-74.1267461
8328	KR 8B-CL 75D S	4.515407	-74.1120224
8329	CL 16-KR 96I	4.6077625	-74.08031445
8330	CL 22-KR 124	4.6118177	-74.07671085
8331	AV AVENIDA DEL SUR-AV AVENIDA CIUDAD DE QUITO	4.6566926	-74.0779005
8332	KR 85G-CL 24F	4.6745462	-74.1224691
8333	AV AVENIDA DEL SUR-AC 12 S	4.541206	-74.1465309
8334	KR 100-CL 22F	4.6823232	-74.1463375
8335	KR 53-CL 35 S	4.6237681	-74.06939915
8336	CL 42-TR 12A S	4.6324164	-74.07519005
8337	CL 38A-KR 86G S	4.62645885	-74.0701578
8338	KR 79B-CL 75B S	4.70408605	-74.1094298
8339	AV AVENIDA BOYACA-AC 39F S	4.6864625	-74.09566815
8340	KR 55BIS-CL 79	4.67892905	-74.0776512
8341	CL 16M-KR 99	4.67913355	-74.03889425
8342	AV AVENIDA CIRCUNVALAR-AC 56	4.653504	-74.0496149
8343	TR 31T-DG 16 S	4.5914014	-74.0939373
8344	CL 42A-KR 90D S	4.600081	-74.20096605
8345	CL 51-KR 87C S	4.627892	-74.180028
8346	CL 69-KR 118C	4.67898055	-74.0918925
8347	CL 1C-KR 38	4.60460615	-74.1108552
8348	CL 18-KR 116	4.68321315	-74.1523097
8349	CL 4-KR 31B	4.6063616	-74.10413125
8350	DG 5D-TR 46	4.622381	-74.1091049
8351	KR 68L-CL 73D S	4.70929683	-74.12164131
8352	KR 7-CL 31B ES	4.763719	-74.0277889
8353	CL 141-KR 37	4.7179953	-74.0308717
8354	KR 72C-CL 6	4.6205952	-74.1417263
8355	CL 26C-KR 5	4.62885105	-74.14611705
8356	CL 5A-KR 27	4.6425206	-74.15937085
8357	CL 66A-KR 69	4.70536225	-74.13255855
8358	DG 83A-TR 88A	4.706185	-74.1007539
8359	KR 86D-CL 42G	4.6302986	-74.0691217
8360	DG 67-TR 28 S	4.56721	-74.151518
8361	CL 100B-KR 12C E	4.67104045	-74.0203068
8362	CL 92-KR 50	4.6813025	-74.0669709
8363	KR 69B-CL 8 S	4.617439	-74.129382
8364	CL 31BIS-KR 68I S	4.58834405	-74.11623295
8365	CL 73-KR 18Q S	4.578607	-74.0948719
8366	CL 144-KR 21	4.752459	-74.1158779
8367	KR 2-CL 187B	4.76416	-74.02592
8368	CL 54C-KR 82BBIS S	4.604729	-74.169955
8369	KR 29-CL 22C	4.66849131	-74.13276566
8370	CL 137A-KR 113	4.7426062	-74.1045692
8371	CL 57G-KR 72ABIS S	4.6425561	-74.0619978
8372	KR 17A-CL 78D S	4.66966965	-74.06637215
8373	TR 74A-DG 84A	4.70641	-74.091061
8374	KR 113A-CL 22R	4.6749383	-74.1390955
8375	CL 18-KR 99	4.66982439	-74.14088903
8376	CL 168D-KR 8	4.746523	-74.027481
8377	CL 4BBIS-KR 1A SE	4.64039175	-74.14784695
8378	CL 27-KR 18	4.6135118	-74.06915905
8379	KR 89C-CL 51 S	4.6897229	-74.1291219
8380	DG 51-TR 18B S	4.581865	-74.0985369
8381	KR 114-CL 147A	4.6919027	-74.0322399
8382	CL 64-KR 88A	4.70340555	-74.1345323
8383	CL 63-KR 103 S	4.6445668	-74.0549721
8384	KR 10-CL 102	4.68161735	-74.03745125
8385	TR 33-CL 35B S	4.6176594	-74.0619567
8386	AV AVENIDA BOYACA-CL 9C	4.69085245	-74.0926138
8387	CL 72-KR 112A	4.6865454	-74.0940304
8388	KR 78P-CL 41D S	4.63147525	-74.07504035
8389	KR 78-CL 174	4.7530115	-74.0252242
8390	KR 105C-CL 129D	4.7320996	-74.1029374
8391	CL 35-KR 28	4.6221767	-74.0661506
8392	CL 137D-KR 76A	4.731858	-74.0767209
8393	TR 28-CL 61 S	4.5913574	-74.1725576
8394	KR 73G-DG 40B S	4.615582	-74.152794
8395	KR 82A-CL 6A	4.6447074	-74.15703015
8396	CL 96G-KR 20D	4.6731188	-74.139145
8397	KR 7-CL 167	4.74951405	-74.05741285
8398	CL 22H-KR 111A	4.6848864	-74.1468564
8399	KR 80D-CL 8C	4.6444013	-74.1455313
8400	CL 28-KR 4	4.6144646	-74.0675471
8401	AV AVENIDA DE LA CONSTITUCION-CL 68	4.6400155	-74.12222145
8402	KR 75-CL 165	4.74209711	-74.0279026
8403	CL 26-KR 79F S	4.6275125	-74.1543281
8404	CL 6C-KR 86	4.639055	-74.157457
8405	KR 1B-CL 40A S	4.581564	-74.078155
8406	CL 83-KR 10	4.66571445	-74.050699
8407	CL 63C-KR 29	4.654388	-74.074732
8408	CL 31FBIS-KR 2 S	4.61599595	-74.136165
8409	KR 73B-CL 7C	4.7296687	-74.02449615
8410	DG 48-TR 13L S	4.5687978	-74.1246971
8411	CL 72-KR 84BIS	4.70595351	-74.11842694
8412	CL 48D-KR 24 S	4.633934	-74.064208
8413	KR 56-CL 12	4.60705934	-74.08703169
8414	CL 75A-KR 28	4.6674852	-74.0670852
8415	KR 20-CL 11	4.6092888	-74.091637
8416	CL 148-KR 109A	4.7306614	-74.0462728
8417	KR 20-CL 9BIS	4.60952255	-74.0756518
8418	KR 5-CL 22A ES	4.67836547	-74.14245163
8419	CL 57A-KR 79D S	4.64759175	-74.0806687
8420	DG 69A-TR 18U S	4.5820177	-74.0986938
8421	KR 1-CL 48PBIS S	4.60922965	-74.11969852
8422	CL 171-KR 49B	4.74939743	-74.02613977
8423	KR 160-CL 132D	4.7401987	-74.1299407
8424	CL 7-KR 52	4.65123835	-74.1563201
8425	CL 68-TR 64 S	4.6756633	-74.0826914
8426	CL 111A-KR 72	4.6925712	-74.04068155
8427	CL 13-KR 70D	4.602279	-74.0774179
8428	CL 160-KR 1B	4.74350475	-74.06259505
8429	CL 6-KR 27 S	4.6193784	-74.1406683
8430	TR 35BIS-CL 39A	4.6283118	-74.07251075
8431	AV AVENIDA CIUDAD DE CALI-DG 56ABIS S	4.636456	-74.1610802
8432	DG 48A-KR 27 S	4.5792465	-74.1370825
8433	AV AVENIDA JORGE GAITAN CORTEZ-CL 50B S	4.58003605	-74.15947882
8434	KR 60C-CL 18B S	4.578596	-74.0946839
8435	CL 73DBIS-KR 4 S	4.5905926	-74.0943485
8436	TR 13M-DG 48 S	4.57162	-74.1242384
8437	KR 2-CL 1ABISA	4.7638328	-74.0272218
8438	CL 51A-KR 77R S	4.6393318	-74.0689275
8439	KR 8BIS-CL 11 ES	4.5405435	-74.1165939
8440	AV AVENIDA CIRCUNVALAR-CL 52B	4.65030236	-74.04851941
8441	CL 128BIS-KR 56	4.7130049	-74.0658502
8442	CL 2B-KR 3A	4.5883189	-74.0767038
8443	KR 24B-CL 71T S	4.653504	-74.054848
8444	KR 49A-CL 171	4.7516812	-74.0441733
8445	KR 16-CL 80 S	4.66443	-74.0539619
8446	CL 43-KR 52C S	4.5962378	-74.1358582
8447	KR 98B-CL 42A S	4.600081	-74.20096605
8448	CL 8-KR 29BBIS S	4.59412805	-74.0746687
8449	KR 78-CL 0	4.51065385	-74.11373405
8450	KR 17A-CL 72B S	4.70598065	-74.1177952
8451	KR 7-CL 31 S	4.729633	-74.0245369
8452	CL 63-KR 105Q	4.64424095	-74.0531605
8453	CL 7ABIS-KR 77	4.638297	-74.141204
8454	TR 76A-CL 90	4.70709	-74.09313
8455	CL 56-KR 4K S	4.64599536	-74.08126717
8456	KR 1-CL 42 ES	4.62998015	-74.0681239
8457	CL 76A-KR 89	4.701485	-74.10325575
8458	AK 86-CL 8	4.64576235	-74.15081875
8459	CL 6C-KR 94A	4.64073325	-74.15214675
8460	KR 78B-CL 60 S	4.603072	-74.179576
8461	KR 89A-CL 38 S	4.6112205	-74.1431629
8462	KR 70A-CL 20 S	4.606914	-74.0718183
8463	TR 73D-CL 38D S	4.6193724	-74.1491095
8464	KR 19-CL 91	4.71366305	-74.09662535
8465	DG 68B-KR 48C	4.5764708	-74.1566242
8466	KR 7A-CL 30B S	4.759831	-74.02741655
8467	KR 29-CL 70	4.6638412	-74.0734181
8468	KR 1D-CL 41B S	4.553126	-74.098708
8469	CL 142C-KR 151G	4.7509813	-74.1219895
8470	CL 67-KR 68F	4.65407745	-74.0634768
8471	KR 83-CL 69 S	4.71488578	-74.13755248
8472	KR 80J-CL 75	4.7002184	-74.1054691
8473	CL 41B-KR 27 S	4.63147563	-74.07286397
8474	KR 68-CL 68A	4.6873	-74.1036339
8475	KR 80J-CL 30 S	4.61576975	-74.066489
8476	CL 70-KR 72 S	4.6892517	-74.10251835
8477	KR 21A-CL 64 S	4.71225575	-74.14068765
8478	KR 147B-CL 134	4.7381752	-74.0990253
8479	CL 83-KR 95F	4.7107995	-74.10449315
8480	CL 75-KR 86 S	4.70479495	-74.11194978
8481	AV AVENIDA CARACAS-CL 73DBIS S	4.582749	-74.098728
8482	KR 8-CL 36H ES	4.6225756	-74.0653151
8483	CL 128F-KR 119D	4.731685	-74.1046409
8484	CL 23-KR 4	4.6076585	-74.0679154
8485	AC 80-KR 92A	4.70075915	-74.09840925
8486	KR 21-CL 61	4.58793005	-74.1811538
8487	AV AVENIDA BOYACA-KR 59B S	4.5632898	-74.13894555
8488	AV AVENIDA DEL SUR-CL 77G S	4.540257	-74.15182265
8489	TR 76-AC 132A	4.7262382	-74.0746009
8490	KR 84C-CL 58CBIS S	4.6159683	-74.19923925
8491	CL 42-KR 78KBIS S	4.62912005	-74.06417131
8492	KR 86-CL 40C	4.630321	-74.0778739
8493	KR 12B-DG 32BBISC S	4.580773	-74.0971529
8494	AV AVENIDA BOYACA-CL 8BBIS	4.6895064	-74.09353495
8495	KR 77A-CL 57 S	4.64673765	-74.08233595
8496	KR 1B-CL 160C	4.7354427	-74.02623645
8497	CL 63-KR 77L	4.64353445	-74.0540666
8498	CL 14C-KR 123	4.6802549	-74.1677223
8499	KR 16-CL 141	4.72525915	-74.053399
8500	CL 53C-KR 44	4.64453	-74.09158
8501	AV AVENIDA CIUDAD DE CALI-CL 61A S	4.61282283	-74.20142198
8502	KR 82A-CL 42H S	4.652184	-74.099392
8503	KR 7A-CL 62	4.759121	-74.0274304
8504	KR 72C-CL 7C	4.732266	-74.0259889
8505	KR 138A-CL 142BBIS	4.7467119	-74.1186743
8506	CL 7ABISC-KR 80BIS	4.63840265	-74.1476194
8507	KR 11-CL 10 ES	4.60740585	-74.0912758
8508	KR 24-CL 48BIS S	4.6166373	-74.1339047
8509	KR 135-CL 137	4.74324765	-74.127503
8510	KR 86-CL 42G S	4.57589045	-74.1763409
8511	AV AVENIDA BOYACA-CL 70BIS	4.6841389	-74.0973765
8512	CL 34B-KR 12BIS S	4.62047672	-74.06576196
8513	TR 93-AC 65A	4.675268	-74.0851899
8514	KR 29-CL 45A	4.6339346	-74.0728963
8515	CL 190-KR 5B	4.7671301	-74.0260196
8516	KR 49-CL 91	4.71366305	-74.09662535
8517	CL 73D-KR 14I S	4.70921455	-74.12159625
8518	CL 40A-KR 8	4.6304963	-74.0776443
8519	TR 96A-AC 24C	4.6813564	-74.1292436
8520	CL 28-KR 12FBIS S	4.6308682	-74.0816107
8521	CL 68-KR 69G	4.678284	-74.0928099
8522	KR 8B-CL 38 ES	4.6259133	-74.0668692
8523	KR 1-CL 69A S	4.7082562	-74.13245941
8524	KR 78C-CL 41BIS S	4.605992	-74.206721
8525	DG 78BIS-AK 1 S	4.620473	-74.126035
8526	KR 16B-CL 60A S	4.603072	-74.179576
8527	KR 87F-CL 5C S	4.642657	-74.158806
8528	DG 69IBIS-TR 18R S	4.6529541	-74.08356476
8529	CL 17-KR 39 S	4.610284	-74.1219259
8530	AV AVENIDA PRIMERA DE MAYO-CL 78G S	4.6690388	-74.06539
8531	KR 103ABIS-CL 16FBIS	4.68312428	-74.1368527
8532	CL 42A-KR 80C S	4.6529629	-74.10162095
8533	KR 31-CL 51A S	4.6285163	-74.18033
8534	KR 119-CL 63D	4.69790995	-74.03586715
8535	KR 8BIS-CL 75CBIS S	4.6424788	-74.14764485
8536	CL 12A-KR 14A S	4.62211615	-74.10310665
8537	AV AVENIDA BOYACA-AC 37B S	4.6853575	-74.0966718
8538	DG 69-KR 14V S	4.615258	-74.129719
8539	DG 34-AK 5	4.6860329	-74.0572028
8540	CL 36H-KR 4 SE	4.6245474	-74.0686449
8541	DG 87BIS-KR 14 S	4.70756355	-74.0943408
8542	KR 154-CL 132	4.741911	-74.124521
8543	CL 65A-KR 110C	4.7048717	-74.1330594
8544	KR 12-CL 19 ES	4.611791	-74.080314
8545	KR 27-DG 40 S	4.729733	-74.0246269
8546	KR 87BBIS-CL 40B S	4.710465	-74.0960779
8547	KR 16B-CL 57 S	4.64661515	-74.07931255
8548	KR 111-CL 69	4.7161037	-74.13852598
8549	AV AVENIDA PRIMERA DE MAYO-CL 36	4.6026488	-74.1218637
8550	CL 65D-KR 80A S	4.606899	-74.1860185
8551	AV AVENIDA CIUDAD DE QUITO-CL 89A	4.6793623	-74.0585845
8552	KR 74-CL 4	4.62226185	-74.11875715
8553	CL 22H-KR 96T	4.68501335	-74.14702795
8554	CL 91-KR 1 S	4.6097214	-74.11992125
8555	TR 113C-CL 64D	4.7072252	-74.137796
8556	CL 69P-KR 59	4.71488578	-74.13755248
8557	CL 183-KR 8D	4.760335	-74.0308262
8558	CL 76-KR 58	4.69499851	-74.09608022
8559	CL 55-KR 77L S	4.6066449	-74.1698854
8560	KR 65-CL 67 S	4.6126068	-74.1907312
8561	CL 26-KR 86C S	4.636868	-74.1618579
8562	TR 78D-AC 10B	4.68701465	-74.05704255
8563	CL 62-KR 18M S	4.64806195	-74.06161399
8564	CL 39-KR 9 SE	4.62780925	-74.07529
8565	KR 75-CL 23C	4.688021	-74.1448249
8566	AV AVENIDA CARACAS-AC 27 S	4.64962535	-74.06475795
8567	AV AVENIDA CIUDAD DE QUITO-CL 17ABIS S	4.65651525	-74.0779184
8568	CL 79A-KR 68F	4.6803788	-74.0787595
8569	KR 79C-CL 42A S	4.64853292	-74.097372
8570	CL 73-KR 17A S	4.61332741	-74.12582292
8571	KR 13-CL 76	4.6950227	-74.0959661
8572	KR 3B-CL 36J ES	4.6257999	-74.0769473
8573	KR 80-CL 100	4.6921031	-74.07360655
8574	AV AVENIDA BOYACA-CL 144	4.67068906	-74.10761022
8575	CL 136-KR 53B	4.72379	-74.0582039
8576	CL 44-KR 10 S	4.6437474	-74.0916835
8577	CL 20B-KR 112B	4.67660292	-74.14361337
8578	KR 32A-CL 1F	4.59536885	-74.09435465
8579	AV AVENIDA PRIMERO DE MAYO-CL 32C S	4.61031485	-74.13042425
8580	CL 128C-KR 103	4.72906	-74.100548
8581	CL 28C-KR 12G S	4.61560021	-74.06995396
8582	AK 111-CL 168	4.7464504	-74.03246035
8583	KR 56-CL 4G	4.6215654	-74.1181359
8584	KR 104C-CL 129	4.72934305	-74.0993832
8585	DG 64A-KR 17D S	4.605795	-74.1204709
8586	CL 127D-KR 49	4.7124716	-74.0640999
8587	CL 36B-KR 3 S	4.560618	-74.0975979
8588	CL 8B-KR 80C	4.64365895	-74.1459483
8589	DG 40C-AK 74 S	4.6982382	-74.104368
8590	CL 1-KR 70A	4.57970535	-74.07509285
8591	KR 11B-CL 43A ES	4.63217385	-74.0720577
8592	CL 167A-KR 48	4.7465874	-74.0385482
8593	KR 91D-CL 127C	4.7194596	-74.0928176
8594	TR 60-AC 100	4.6855306	-74.05062481
8595	AV AVENIDA CARACAS-CL 4D	4.59597745	-74.0856354
8596	KR 7A-CL 134	4.712691	-74.030818
8597	KR 17A-CL 80B S	4.70609195	-74.10602045
8598	KR 70D-CL 56	4.6401296	-74.0582989
8599	CL 137B-KR 13 S	4.7448699	-74.12447575
8600	CL 22A-KR 5A S	4.6693198	-74.1325312
8601	CL 68-KR 87A	4.69184075	-74.1108969
8602	KR 52C-CL 46A S	4.59929015	-74.19681685
8603	KR 111A-CL 153	4.75811595	-74.09868735
8604	CL 84A-KR 3 SE	4.7073702	-74.10039885
8605	DG 45B-KR 19A S	4.571232	-74.122107
8606	AV AVENIDA PRIMERA DE MAYO-KR 9	4.6884963	-74.0421365
8607	CL 43-TR 78 S	4.6540862	-74.1013894
8608	TR 85-AC 54	4.67167875	-74.05843215
8609	CL 32-KR 5A S	4.6176155	-74.0659938
8610	CL 136-KR 95A	4.7360931	-74.0895807
8611	CL 48F-KR 5I S	4.63364425	-74.05788365
8612	DG 49-KR 57A S	4.53724	-74.113973
8613	KR 87-CL 42 S	4.62912005	-74.06417131
8614	CL 32-KR 26G S	4.616517	-74.0622909
8615	CL 18-KR 11 S	4.5750281	-74.0879635
8616	CL 146-KR 53A	4.730018	-74.0555365
8617	TR 18H-CL 73C S	4.693511	-74.1004489
8618	CL 26-KR 99A S	4.6524625	-74.1715784
8619	KR 12A-CL 2	4.61770372	-74.12318343
8620	CL 78-KR 10	4.6579854	-74.0488445
8621	CL 40F-TR 78B S	4.6209647	-74.1524285
8622	CL 23F-KR 96K	4.6775306	-74.1351825
8623	KR 118-CL 129D	4.7321662	-74.1045538
8624	KR 79-CL 58BIS S	4.5410037	-74.1589674
8625	AV AVENIDA DEL SUR-CL 52F S	4.5833213	-74.13828885
8626	CL 61-KR 19	4.6481576	-74.0650737
8627	CL 65-TR 73D S	4.65930405	-74.075302
8628	AV AVENIDA CIUDAD DE CALI-AC 8BISA	4.69523696	-74.10603089
8629	CL 173-KR 78	4.75153182	-74.02471504
8630	KR 138A-CL 17D	4.6973052	-74.16820235
8631	CL 37-KR 10 S	4.602183	-74.1129178
8632	CL 80L-KR 96	4.6637846	-74.0530749
8633	KR 7D-CL 127	4.702978	-74.03222
8634	DG 64ABIS-AK 17B S	4.61688255	-74.12918895
8635	AC 26-KR 75I	4.6975756	-74.0926084
8636	CL 125-KR 18	4.7034511	-74.0441959
8637	DG 76-AK 1	4.68319157	-74.05800211
8638	CL 126-KR 11	4.701705	-74.0318979
8639	KR 11B-CL 100	4.6834767	-74.0451224
8640	CL 5A-KR 59A	4.62468265	-74.1162794
8641	KR 68-CL 88	4.678049	-74.0640429
8642	CL 62-KR 74H S	4.65282537	-74.07851221
8643	CL 116-KR 70BBIS	4.69242136	-74.02753617
8644	KR 82D-CL 74 S	4.68974875	-74.09387115
8645	KR 80-CL 76A S	4.538321	-74.133837
8646	CL 148-KR 12B	4.72519175	-74.02954595
8647	CL 9-KR 68D	4.6025335	-74.08597225
8648	KR 6-CL 36	4.6251884	-74.07225175
8649	KR 27H-CL 73D S	4.70922117	-74.12169009
8650	KR 78Q-CL 36 S	4.6251457	-74.07203535
8651	TR 5I-AC 48B S	4.54072625	-74.0937245
8652	KR 85-CL 25D	4.6805653	-74.1253161
8653	CL 43B-KR 3C S	4.60496	-74.1517813
8654	CL 40-KR 72JBIS S	4.6303969	-74.0747158
8655	DG 79BBIS-KR 55B	4.6762533	-74.07316375
8656	CL 82-KR 93	4.67958	-74.055436
8657	DG 44A-AK 22B S	4.61704407	-74.12682065
8658	KR 78-CL 49 S	4.54291363	-74.10445104
8659	CL 134A-KR 12B	4.7156512	-74.0407148
8660	KR 53-CL 144	4.7545159	-74.1171952
